User_Id,Place_Id,Place_Ratings
69,262,"1,00"
70,196,"5,00"
70,161,"5,00"
70,245,"1,00"
70,479,"1,00"
70,227,"5,00"
70,437,"4,00"
70,483,"4,00"
70,55,"2,00"
70,475,"2,00"
70,122,"2,00"
70,89,"1,00"
70,292,"5,00"
70,516,"5,00"
70,172,"4,00"
70,336,"4,00"
70,433,"1,00"
70,131,"5,00"
70,87,"5,00"
70,330,"4,00"
70,167,"2,00"
70,323,"4,00"
70,522,"4,00"
70,319,"3,00"
70,31,"5,00"
70,335,"3,00"
70,211,"5,00"
70,533,"5,00"
70,287,"3,00"
70,431,"2,00"
70,80,"3,00"
70,248,"5,00"
70,428,"1,00"
70,379,"2,00"
70,285,"3,00"
70,413,"5,00"
70,485,"5,00"
70,231,"1,00"
71,125,"3,00"
71,276,"3,00"
71,91,"1,00"
71,320,"1,00"
71,365,"2,00"
71,227,"1,00"
71,281,"4,00"
71,245,"1,00"
71,479,"1,00"
71,78,"5,00"
71,198,"5,00"
71,29,"2,00"
71,162,"4,00"
71,364,"3,00"
71,136,"5,00"
71,513,"5,00"
71,343,"2,00"
71,402,"4,00"
71,96,"4,00"
71,478,"4,00"
71,197,"5,00"
71,490,"5,00"
71,152,"2,00"
71,15,"2,00"
71,462,"2,00"
71,458,"2,00"
71,459,"2,00"
71,460,"2,00"
71,163,"5,00"
71,319,"2,00"
71,200,"3,00"
71,83,"5,00"
71,218,"4,00"
71,494,"4,00"
71,134,"2,00"
71,454,"2,00"
71,463,"2,00"
71,214,"2,00"
71,480,"2,00"
71,489,"2,00"
71,365,"4,00"
71,101,"1,00"
71,404,"2,00"
71,510,"2,00"
71,284,"5,00"
71,168,"1,00"
71,40,"3,00"
71,363,"4,00"
71,295,"3,00"
71,284,"3,00"
72,40,"2,00"
72,370,"1,00"
72,144,"4,00"
72,404,"4,00"
72,510,"4,00"
72,400,"1,00"
72,401,"2,00"
72,312,"1,00"
72,34,"2,00"
72,142,"4,00"
72,519,"4,00"
72,85,"4,00"
72,221,"4,00"
72,340,"5,00"
72,339,"3,00"
72,535,"3,00"
72,323,"4,00"
72,522,"4,00"
72,364,"2,00"
72,173,"4,00"
72,117,"3,00"
72,22,"3,00"
72,195,"1,00"
72,109,"3,00"
72,233,"3,00"
72,502,"3,00"
72,532,"3,00"
72,467,"3,00"
72,406,"1,00"
72,78,"5,00"
72,257,"2,00"
72,266,"5,00"
72,272,"4,00"
72,218,"1,00"
72,494,"1,00"
72,39,"2,00"
73,292,"3,00"
73,516,"3,00"
73,353,"2,00"
73,47,"1,00"
73,341,"3,00"
73,523,"3,00"
73,331,"1,00"
73,329,"5,00"
73,515,"5,00"
73,65,"3,00"
73,393,"4,00"
73,323,"5,00"
73,522,"5,00"
73,384,"4,00"
73,228,"5,00"
73,298,"1,00"
73,509,"1,00"
73,526,"1,00"
73,133,"3,00"
73,22,"2,00"
73,125,"5,00"
73,20,"2,00"
73,184,"1,00"
73,63,"1,00"
73,367,"3,00"
73,359,"2,00"
73,399,"1,00"
73,359,"2,00"
73,363,"1,00"
74,230,"1,00"
74,81,"1,00"
74,1,"2,00"
74,164,"3,00"
74,313,"1,00"
74,138,"5,00"
74,85,"2,00"
74,56,"2,00"
74,442,"2,00"
74,438,"2,00"
74,439,"2,00"
74,219,"3,00"
74,503,"3,00"
74,344,"1,00"
74,325,"3,00"
74,92,"5,00"
74,115,"5,00"
74,84,"3,00"
74,20,"1,00"
74,372,"2,00"
74,193,"3,00"
74,504,"3,00"
74,44,"5,00"
74,397,"2,00"
74,350,"4,00"
74,419,"3,00"
74,60,"5,00"
74,294,"4,00"
74,105,"4,00"
74,54,"2,00"
74,11,"1,00"
74,17,"1,00"
74,414,"4,00"
74,331,"4,00"
74,434,"4,00"
74,144,"3,00"
74,422,"1,00"
74,389,"2,00"
74,188,"2,00"
74,260,"4,00"
74,377,"1,00"
74,292,"4,00"
74,516,"4,00"
74,98,"5,00"
74,3,"3,00"
74,408,"2,00"
74,398,"3,00"
74,179,"3,00"
75,13,"5,00"
75,180,"4,00"
75,190,"2,00"
75,76,"2,00"
75,456,"2,00"
75,64,"2,00"
75,344,"3,00"
75,173,"4,00"
75,135,"5,00"
75,149,"5,00"
75,373,"3,00"
75,359,"4,00"
75,134,"3,00"
75,454,"3,00"
75,463,"3,00"
75,54,"3,00"
75,2,"5,00"
75,423,"1,00"
75,127,"3,00"
75,242,"5,00"
75,531,"5,00"
75,251,"4,00"
75,187,"1,00"
75,355,"3,00"
75,309,"5,00"
75,327,"4,00"
75,279,"1,00"
75,164,"4,00"
75,425,"5,00"
75,534,"5,00"
75,293,"2,00"
75,10,"2,00"
75,80,"3,00"
3,366,"2,00"
76,446,"2,00"
76,402,"4,00"
76,50,"3,00"
76,118,"4,00"
76,70,"1,00"
76,175,"5,00"
76,352,"4,00"
76,276,"1,00"
76,170,"4,00"
76,508,"4,00"
76,42,"1,00"
76,169,"3,00"
76,176,"5,00"
76,465,"5,00"
76,422,"3,00"
76,356,"3,00"
76,518,"3,00"
76,47,"2,00"
76,195,"5,00"
76,363,"3,00"
76,105,"2,00"
76,344,"1,00"
76,411,"2,00"
76,38,"3,00"
76,448,"3,00"
76,52,"2,00"
76,192,"3,00"
76,291,"4,00"
76,477,"4,00"
76,385,"4,00"
76,179,"1,00"
76,436,"2,00"
76,338,"1,00"
76,471,"1,00"
76,410,"4,00"
76,244,"3,00"
76,390,"4,00"
76,299,"1,00"
76,266,"1,00"
76,367,"1,00"
76,316,"2,00"
77,306,"5,00"
77,382,"5,00"
77,390,"3,00"
77,127,"2,00"
77,272,"3,00"
77,253,"1,00"
77,55,"5,00"
77,475,"5,00"
77,411,"3,00"
77,126,"3,00"
77,433,"2,00"
77,324,"3,00"
77,524,"3,00"
77,272,"5,00"
77,276,"3,00"
77,419,"3,00"
77,167,"5,00"
77,430,"1,00"
77,514,"1,00"
77,78,"3,00"
77,32,"4,00"
77,163,"1,00"
77,274,"2,00"
77,450,"2,00"
77,191,"5,00"
77,318,"4,00"
77,259,"1,00"
77,390,"1,00"
77,346,"2,00"
77,181,"3,00"
77,314,"4,00"
77,257,"3,00"
77,340,"3,00"
77,167,"5,00"
78,245,"4,00"
78,479,"4,00"
78,321,"4,00"
78,307,"5,00"
78,248,"4,00"
78,291,"5,00"
78,477,"5,00"
78,293,"5,00"
78,248,"3,00"
78,341,"1,00"
78,523,"1,00"
78,59,"1,00"
78,381,"3,00"
78,62,"5,00"
78,113,"4,00"
78,416,"3,00"
78,181,"1,00"
78,407,"5,00"
78,11,"2,00"
78,276,"2,00"
78,155,"5,00"
78,169,"4,00"
78,7,"4,00"
78,76,"4,00"
78,456,"4,00"
78,457,"4,00"
78,68,"1,00"
78,199,"5,00"
78,226,"4,00"
78,285,"2,00"
78,407,"4,00"
78,7,"2,00"
78,117,"5,00"
78,326,"4,00"
78,232,"3,00"
78,108,"3,00"
78,520,"3,00"
78,260,"5,00"
78,300,"4,00"
78,151,"3,00"
78,501,"3,00"
78,120,"3,00"
78,401,"3,00"
78,368,"4,00"
79,144,"1,00"
79,319,"3,00"
79,167,"5,00"
79,94,"3,00"
79,395,"3,00"
79,14,"3,00"
79,300,"4,00"
79,272,"3,00"
79,139,"5,00"
79,88,"4,00"
79,333,"2,00"
79,92,"2,00"
79,228,"5,00"
79,33,"2,00"
79,329,"4,00"
79,515,"4,00"
79,132,"2,00"
79,505,"2,00"
79,377,"1,00"
79,262,"1,00"
79,254,"5,00"
79,93,"1,00"
79,476,"1,00"
79,451,"1,00"
79,297,"5,00"
79,314,"3,00"
79,177,"2,00"
79,373,"4,00"
79,182,"1,00"
79,13,"5,00"
79,241,"2,00"
79,184,"2,00"
79,12,"2,00"
79,430,"3,00"
79,514,"3,00"
79,346,"3,00"
79,177,"3,00"
79,92,"3,00"
79,416,"1,00"
80,173,"4,00"
80,210,"5,00"
80,443,"5,00"
80,246,"3,00"
80,355,"3,00"
80,436,"2,00"
80,272,"2,00"
80,323,"2,00"
80,522,"2,00"
80,53,"2,00"
80,100,"1,00"
80,372,"2,00"
80,275,"2,00"
80,34,"3,00"
80,424,"1,00"
80,481,"1,00"
80,488,"1,00"
80,282,"2,00"
80,378,"2,00"
80,291,"1,00"
80,477,"1,00"
80,108,"2,00"
80,520,"2,00"
80,431,"5,00"
80,66,"4,00"
80,164,"5,00"
80,42,"4,00"
80,150,"3,00"
80,272,"1,00"
80,382,"5,00"
80,70,"3,00"
80,312,"1,00"
80,364,"2,00"
80,349,"1,00"
80,498,"1,00"
80,173,"1,00"
80,432,"3,00"
80,26,"1,00"
80,274,"2,00"
80,450,"2,00"
80,437,"3,00"
80,483,"3,00"
81,219,"2,00"
81,503,"2,00"
81,127,"4,00"
81,115,"3,00"
81,286,"3,00"
81,266,"1,00"
81,302,"4,00"
81,217,"1,00"
81,79,"3,00"
81,238,"2,00"
81,466,"2,00"
81,125,"1,00"
81,6,"2,00"
81,427,"4,00"
81,257,"3,00"
81,173,"2,00"
81,419,"1,00"
81,437,"3,00"
81,483,"3,00"
81,360,"5,00"
81,496,"5,00"
81,248,"2,00"
81,181,"1,00"
81,243,"2,00"
81,135,"3,00"
81,378,"5,00"
81,120,"1,00"
82,405,"2,00"
82,263,"3,00"
82,428,"1,00"
82,70,"5,00"
82,286,"2,00"
82,393,"5,00"
82,387,"5,00"
82,412,"1,00"
82,495,"1,00"
82,154,"2,00"
82,433,"4,00"
82,368,"4,00"
82,206,"2,00"
82,455,"2,00"
82,455,"2,00"
82,447,"2,00"
82,472,"2,00"
82,39,"4,00"
82,159,"1,00"
82,33,"4,00"
82,348,"5,00"
82,298,"1,00"
82,509,"1,00"
82,526,"1,00"
82,236,"4,00"
82,333,"2,00"
82,425,"5,00"
82,534,"5,00"
82,321,"5,00"
82,297,"1,00"
82,402,"5,00"
82,70,"2,00"
83,406,"1,00"
83,13,"2,00"
83,159,"2,00"
83,106,"4,00"
83,345,"4,00"
83,271,"4,00"
83,54,"5,00"
83,274,"1,00"
83,450,"1,00"
83,82,"3,00"
83,374,"2,00"
83,500,"2,00"
83,283,"5,00"
83,130,"3,00"
83,379,"2,00"
83,173,"4,00"
83,299,"3,00"
83,152,"1,00"
83,277,"5,00"
83,320,"4,00"
83,394,"1,00"
83,209,"1,00"
83,64,"2,00"
83,169,"3,00"
83,101,"3,00"
83,415,"1,00"
83,421,"4,00"
83,260,"1,00"
83,184,"1,00"
83,208,"4,00"
83,48,"5,00"
83,228,"4,00"
83,204,"4,00"
83,189,"5,00"
84,169,"1,00"
84,402,"1,00"
84,196,"5,00"
84,220,"3,00"
84,290,"1,00"
84,52,"5,00"
84,342,"3,00"
84,286,"4,00"
84,262,"5,00"
84,368,"2,00"
84,26,"3,00"
84,360,"4,00"
84,496,"4,00"
84,266,"1,00"
84,97,"4,00"
84,184,"2,00"
84,131,"2,00"
84,156,"2,00"
84,338,"5,00"
84,471,"5,00"
84,423,"4,00"
84,69,"4,00"
84,347,"5,00"
84,323,"4,00"
84,522,"4,00"
84,309,"5,00"
84,171,"4,00"
84,239,"5,00"
84,202,"4,00"
84,186,"3,00"
84,441,"3,00"
84,296,"1,00"
84,179,"4,00"
84,410,"1,00"
84,104,"1,00"
84,334,"4,00"
84,405,"4,00"
84,276,"4,00"
84,304,"3,00"
84,452,"3,00"
84,257,"3,00"
85,104,"3,00"
85,45,"5,00"
85,28,"1,00"
85,33,"4,00"
85,388,"3,00"
85,280,"1,00"
85,348,"1,00"
85,236,"1,00"
85,377,"1,00"
85,164,"3,00"
85,108,"3,00"
85,520,"3,00"
85,103,"4,00"
85,398,"4,00"
85,374,"1,00"
85,500,"1,00"
85,211,"5,00"
85,533,"5,00"
85,156,"4,00"
85,40,"1,00"
85,54,"2,00"
85,132,"3,00"
85,505,"3,00"
85,155,"4,00"
85,264,"2,00"
85,284,"5,00"
85,291,"2,00"
85,477,"2,00"
85,351,"1,00"
85,65,"1,00"
85,159,"2,00"
85,197,"5,00"
85,490,"5,00"
85,261,"1,00"
85,521,"1,00"
85,210,"5,00"
85,443,"5,00"
86,79,"5,00"
86,310,"1,00"
86,174,"4,00"
86,493,"4,00"
86,160,"1,00"
86,11,"5,00"
86,295,"3,00"
86,229,"4,00"
86,361,"5,00"
86,187,"3,00"
86,158,"3,00"
86,231,"3,00"
86,184,"4,00"
86,62,"2,00"
86,425,"3,00"
86,534,"3,00"
86,351,"2,00"
86,160,"5,00"
86,44,"5,00"
86,95,"4,00"
86,449,"4,00"
86,127,"1,00"
86,166,"1,00"
86,106,"5,00"
86,155,"1,00"
86,180,"3,00"
86,250,"4,00"
86,176,"3,00"
86,465,"3,00"
86,420,"3,00"
86,376,"1,00"
86,506,"1,00"
86,27,"5,00"
86,221,"2,00"
86,193,"1,00"
86,504,"1,00"
86,290,"3,00"
86,337,"5,00"
86,338,"1,00"
86,471,"1,00"
86,362,"2,00"
86,468,"2,00"
86,160,"4,00"
86,220,"2,00"
86,207,"4,00"
86,312,"1,00"
86,310,"5,00"
86,208,"3,00"
86,39,"1,00"
86,1,"4,00"
87,203,"3,00"
87,235,"1,00"
87,165,"5,00"
87,497,"5,00"
87,347,"4,00"
87,153,"4,00"
87,232,"4,00"
87,411,"5,00"
87,389,"2,00"
87,72,"2,00"
87,332,"4,00"
87,486,"4,00"
87,163,"4,00"
87,122,"4,00"
87,119,"1,00"
87,5,"4,00"
87,421,"2,00"
87,220,"3,00"
87,258,"1,00"
87,169,"1,00"
87,108,"2,00"
87,520,"2,00"
87,5,"3,00"
87,45,"3,00"
87,5,"5,00"
87,161,"4,00"
87,166,"4,00"
87,307,"2,00"
87,354,"3,00"
87,167,"4,00"
87,373,"3,00"
87,373,"3,00"
87,300,"5,00"
87,43,"1,00"
87,338,"1,00"
87,471,"1,00"
88,85,"1,00"
88,355,"3,00"
88,13,"1,00"
88,118,"2,00"
88,283,"2,00"
88,107,"1,00"
88,135,"4,00"
88,25,"2,00"
88,34,"3,00"
88,341,"2,00"
88,523,"2,00"
88,94,"3,00"
88,150,"5,00"
88,361,"3,00"
88,322,"2,00"
88,30,"1,00"
88,236,"1,00"
88,287,"1,00"
88,165,"1,00"
88,497,"1,00"
88,348,"3,00"
88,12,"4,00"
88,357,"2,00"
88,499,"2,00"
88,353,"1,00"
88,210,"3,00"
88,443,"3,00"
88,78,"2,00"
88,403,"1,00"
88,206,"1,00"
88,455,"1,00"
88,447,"1,00"
88,472,"1,00"
88,214,"3,00"
88,480,"3,00"
88,489,"3,00"
89,317,"4,00"
89,525,"4,00"
89,149,"4,00"
89,357,"2,00"
89,499,"2,00"
89,277,"4,00"
89,375,"3,00"
89,249,"5,00"
89,149,"3,00"
89,402,"4,00"
89,233,"3,00"
89,502,"3,00"
89,532,"3,00"
89,467,"3,00"
89,383,"1,00"
89,408,"1,00"
89,30,"1,00"
89,104,"4,00"
89,68,"3,00"
89,180,"2,00"
89,430,"2,00"
89,514,"3,00"
89,313,"2,00"
89,192,"2,00"
89,70,"5,00"
89,299,"1,00"
89,144,"2,00"
89,48,"1,00"
89,32,"3,00"
89,41,"4,00"
89,116,"5,00"
89,530,"5,00"
89,31,"3,00"
89,156,"5,00"
90,108,"2,00"
90,520,"2,00"
90,126,"1,00"
90,263,"2,00"
90,127,"3,00"
90,29,"4,00"
90,263,"5,00"
90,283,"3,00"
90,323,"5,00"
90,522,"5,00"
90,417,"2,00"
90,445,"2,00"
90,487,"2,00"
90,444,"2,00"
90,56,"4,00"
90,442,"4,00"
90,438,"4,00"
90,439,"4,00"
90,221,"4,00"
90,49,"2,00"
90,336,"4,00"
90,342,"3,00"
90,375,"1,00"
90,181,"1,00"
90,308,"3,00"
90,517,"3,00"
90,128,"4,00"
90,406,"1,00"
90,108,"2,00"
90,520,"2,00"
90,326,"2,00"
90,328,"3,00"
90,215,"2,00"
90,484,"2,00"
90,401,"3,00"
90,6,"1,00"
90,139,"3,00"
90,32,"2,00"
90,140,"1,00"
90,201,"3,00"
90,225,"3,00"
90,158,"2,00"
91,376,"4,00"
91,506,"4,00"
91,318,"2,00"
91,13,"5,00"
91,174,"5,00"
91,493,"5,00"
91,226,"3,00"
91,383,"5,00"
91,130,"1,00"
91,221,"4,00"
91,33,"4,00"
91,8,"5,00"
91,425,"1,00"
91,534,"1,00"
91,143,"3,00"
91,286,"3,00"
91,208,"5,00"
91,430,"2,00"
91,514,"2,00"
91,232,"1,00"
91,412,"4,00"
91,495,"4,00"
91,110,"3,00"
91,25,"1,00"
91,430,"3,00"
91,514,"3,00"
91,419,"2,00"
91,4,"1,00"
91,223,"4,00"
91,470,"4,00"
91,76,"5,00"
91,456,"5,00"
91,457,"5,00"
91,322,"4,00"
91,323,"2,00"
91,522,"2,00"
91,262,"1,00"
91,307,"1,00"
91,23,"1,00"
91,222,"5,00"
91,405,"2,00"
91,222,"4,00"
91,88,"2,00"
91,208,"4,00"
91,98,"2,00"
91,130,"2,00"
91,405,"1,00"
91,169,"2,00"
91,143,"5,00"
91,146,"5,00"
91,298,"5,00"
91,509,"5,00"
91,526,"5,00"
91,156,"2,00"
92,156,"5,00"
92,142,"4,00"
92,519,"4,00"
92,405,"5,00"
92,285,"4,00"
92,380,"3,00"
92,301,"1,00"
92,226,"3,00"
92,209,"4,00"
92,97,"5,00"
92,370,"2,00"
92,5,"3,00"
92,250,"4,00"
92,248,"4,00"
92,235,"3,00"
92,237,"5,00"
92,228,"4,00"
92,258,"3,00"
92,169,"5,00"
92,346,"3,00"
92,126,"3,00"
92,266,"1,00"
92,8,"5,00"
92,385,"1,00"
92,150,"4,00"
92,309,"5,00"
92,61,"5,00"
92,69,"4,00"
92,105,"5,00"
92,142,"3,00"
92,519,"3,00"
92,386,"4,00"
92,453,"4,00"
92,473,"4,00"
92,171,"5,00"
92,87,"1,00"
92,62,"1,00"
92,259,"3,00"
92,205,"2,00"
92,457,"2,00"
92,491,"2,00"
92,171,"1,00"
92,60,"3,00"
92,420,"5,00"
93,187,"3,00"
93,143,"3,00"
93,200,"2,00"
93,49,"4,00"
93,269,"2,00"
93,264,"2,00"
93,15,"2,00"
93,462,"2,00"
93,458,"2,00"
93,459,"2,00"
93,460,"2,00"
93,341,"5,00"
93,523,"5,00"
93,358,"4,00"
93,329,"4,00"
93,515,"4,00"
93,431,"5,00"
93,85,"5,00"
93,192,"5,00"
93,304,"2,00"
93,452,"2,00"
93,207,"1,00"
93,306,"4,00"
93,81,"1,00"
93,232,"4,00"
93,37,"5,00"
93,167,"3,00"
93,129,"4,00"
93,426,"5,00"
93,309,"2,00"
93,80,"5,00"
93,437,"5,00"
93,483,"5,00"
93,367,"1,00"
93,284,"2,00"
93,43,"1,00"
93,345,"5,00"
93,131,"3,00"
93,411,"1,00"
93,17,"3,00"
93,29,"2,00"
93,260,"3,00"
93,349,"5,00"
93,498,"5,00"
93,370,"2,00"
93,411,"1,00"
93,434,"4,00"
94,373,"3,00"
94,345,"1,00"
94,104,"2,00"
94,234,"1,00"
94,413,"2,00"
94,485,"2,00"
94,249,"3,00"
94,123,"2,00"
94,53,"3,00"
94,151,"2,00"
94,501,"2,00"
94,220,"2,00"
94,268,"3,00"
94,400,"5,00"
94,318,"1,00"
94,45,"5,00"
94,307,"4,00"
94,427,"4,00"
94,250,"3,00"
94,300,"3,00"
94,225,"3,00"
94,115,"5,00"
94,214,"2,00"
94,480,"2,00"
94,489,"2,00"
94,2,"5,00"
94,10,"4,00"
94,342,"3,00"
94,265,"1,00"
94,70,"5,00"
94,421,"2,00"
94,381,"2,00"
94,120,"4,00"
94,92,"2,00"
94,246,"2,00"
94,409,"3,00"
94,140,"5,00"
94,415,"1,00"
94,223,"4,00"
94,470,"4,00"
94,416,"5,00"
94,235,"4,00"
95,128,"3,00"
95,116,"4,00"
95,530,"4,00"
95,157,"5,00"
95,130,"2,00"
95,278,"3,00"
95,246,"4,00"
95,260,"4,00"
95,17,"3,00"
95,119,"2,00"
95,46,"5,00"
95,311,"5,00"
95,378,"3,00"
95,310,"3,00"
95,275,"4,00"
95,6,"2,00"
95,268,"1,00"
95,112,"5,00"
95,355,"4,00"
95,244,"1,00"
95,266,"4,00"
95,369,"2,00"
95,47,"3,00"
95,315,"4,00"
95,528,"4,00"
95,343,"4,00"
95,157,"3,00"
95,81,"4,00"
95,339,"3,00"
95,535,"3,00"
95,389,"3,00"
96,74,"4,00"
96,219,"3,00"
96,503,"3,00"
96,238,"2,00"
96,466,"2,00"
96,188,"5,00"
96,295,"3,00"
96,229,"1,00"
96,330,"1,00"
96,113,"3,00"
96,402,"2,00"
96,106,"1,00"
96,307,"1,00"
96,416,"5,00"
96,114,"1,00"
96,403,"1,00"
96,76,"2,00"
96,456,"2,00"
96,457,"2,00"
96,350,"2,00"
96,36,"3,00"
96,208,"3,00"
96,142,"5,00"
96,519,"5,00"
96,279,"3,00"
96,172,"2,00"
96,203,"2,00"
96,196,"3,00"
96,347,"4,00"
96,379,"4,00"
96,210,"1,00"
96,443,"1,00"
96,49,"5,00"
96,101,"2,00"
96,249,"3,00"
96,258,"5,00"
96,42,"4,00"
96,86,"2,00"
96,512,"2,00"
96,80,"3,00"
96,264,"4,00"
97,31,"3,00"
97,366,"5,00"
97,446,"5,00"
97,3,"1,00"
97,61,"1,00"
97,266,"1,00"
97,376,"4,00"
97,506,"4,00"
97,174,"4,00"
97,493,"4,00"
97,378,"4,00"
97,206,"1,00"
97,455,"1,00"
97,447,"1,00"
97,472,"1,00"
97,298,"3,00"
97,509,"3,00"
97,526,"3,00"
97,263,"5,00"
97,371,"3,00"
97,507,"3,00"
97,270,"4,00"
97,464,"4,00"
97,223,"2,00"
97,470,"2,00"
97,34,"3,00"
97,266,"4,00"
97,208,"2,00"
97,183,"3,00"
97,276,"1,00"
97,151,"3,00"
97,501,"3,00"
97,177,"5,00"
97,372,"5,00"
97,218,"4,00"
97,494,"4,00"
97,381,"4,00"
97,49,"5,00"
97,394,"4,00"
97,278,"2,00"
97,371,"4,00"
97,507,"4,00"
97,26,"3,00"
97,151,"2,00"
97,501,"2,00"
97,42,"2,00"
97,150,"2,00"
97,218,"2,00"
97,494,"2,00"
97,306,"4,00"
97,113,"5,00"
97,71,"2,00"
97,367,"4,00"
97,232,"4,00"
97,81,"2,00"
97,25,"2,00"
97,234,"2,00"
98,325,"2,00"
98,2,"3,00"
98,303,"2,00"
98,225,"3,00"
98,419,"5,00"
98,255,"1,00"
98,105,"5,00"
98,190,"2,00"
98,374,"4,00"
98,500,"4,00"
98,81,"3,00"
98,226,"2,00"
98,341,"2,00"
98,523,"2,00"
98,18,"1,00"
98,428,"4,00"
98,404,"2,00"
98,510,"2,00"
98,356,"2,00"
98,518,"2,00"
98,42,"3,00"
98,219,"2,00"
98,503,"2,00"
98,338,"3,00"
98,471,"3,00"
98,437,"2,00"
98,483,"2,00"
98,196,"5,00"
98,77,"3,00"
98,107,"1,00"
98,112,"2,00"
98,65,"4,00"
98,15,"4,00"
98,462,"4,00"
98,458,"4,00"
98,459,"4,00"
98,460,"4,00"
98,391,"5,00"
98,381,"2,00"
98,373,"5,00"
98,254,"3,00"
98,241,"5,00"
98,217,"4,00"
99,84,"4,00"
99,272,"4,00"
99,199,"5,00"
99,337,"1,00"
99,45,"3,00"
99,224,"3,00"
99,323,"4,00"
99,522,"4,00"
99,311,"1,00"
99,424,"1,00"
99,481,"1,00"
99,488,"1,00"
99,371,"2,00"
99,507,"2,00"
99,280,"1,00"
99,377,"5,00"
99,70,"3,00"
99,111,"5,00"
99,190,"5,00"
99,232,"4,00"
99,437,"4,00"
99,483,"4,00"
99,66,"4,00"
99,277,"5,00"
99,115,"4,00"
99,182,"5,00"
99,394,"3,00"
99,415,"4,00"
99,314,"4,00"
99,76,"4,00"
99,456,"4,00"
99,457,"4,00"
99,338,"2,00"
99,471,"2,00"
99,173,"2,00"
99,350,"4,00"
99,68,"5,00"
99,183,"1,00"
99,44,"3,00"
99,317,"1,00"
99,525,"1,00"
99,59,"4,00"
99,244,"2,00"
99,288,"4,00"
99,84,"1,00"
99,134,"3,00"
99,454,"3,00"
99,463,"3,00"
99,206,"5,00"
99,455,"5,00"
99,447,"5,00"
99,472,"5,00"
99,156,"4,00"
99,215,"5,00"
99,484,"5,00"
99,94,"3,00"
99,356,"2,00"
99,518,"2,00"
99,53,"5,00"
100,285,"2,00"
100,340,"3,00"
100,415,"1,00"
100,399,"3,00"
100,93,"3,00"
100,476,"3,00"
100,451,"3,00"
100,364,"3,00"
100,326,"1,00"
100,48,"5,00"
100,128,"5,00"
100,429,"2,00"
100,108,"3,00"
100,520,"3,00"
100,252,"1,00"
100,425,"5,00"
100,534,"5,00"
100,255,"5,00"
100,83,"2,00"
100,114,"2,00"
100,346,"3,00"
100,157,"5,00"
100,298,"2,00"
100,509,"2,00"
100,526,"2,00"
100,289,"1,00"
100,189,"1,00"
100,211,"1,00"
100,533,"1,00"
100,274,"4,00"
100,450,"4,00"
100,413,"2,00"
100,485,"2,00"
100,88,"3,00"
100,437,"2,00"
100,483,"2,00"
100,303,"2,00"
100,102,"5,00"
100,1,"1,00"
101,21,"2,00"
101,529,"2,00"
101,327,"3,00"
101,218,"3,00"
101,494,"3,00"
101,391,"3,00"
101,306,"2,00"
101,271,"3,00"
101,161,"1,00"
101,65,"3,00"
101,89,"1,00"
101,7,"3,00"
101,220,"3,00"
101,430,"1,00"
101,514,"1,00"
101,436,"5,00"
101,102,"1,00"
101,147,"4,00"
101,347,"5,00"
101,83,"5,00"
101,430,"3,00"
101,514,"3,00"
101,279,"4,00"
101,320,"3,00"
101,36,"5,00"
101,156,"3,00"
101,361,"1,00"
101,423,"3,00"
101,420,"3,00"
101,164,"4,00"
101,387,"3,00"
102,352,"2,00"
102,259,"2,00"
102,83,"3,00"
102,272,"5,00"
102,60,"5,00"
102,327,"2,00"
102,53,"3,00"
102,42,"2,00"
102,153,"3,00"
102,303,"1,00"
102,90,"5,00"
102,168,"2,00"
102,390,"2,00"
102,333,"5,00"
102,387,"2,00"
102,82,"5,00"
102,113,"1,00"
102,423,"1,00"
102,315,"5,00"
102,528,"5,00"
102,175,"2,00"
102,398,"3,00"
102,111,"3,00"
102,346,"5,00"
102,220,"4,00"
102,61,"1,00"
102,432,"3,00"
102,231,"3,00"
102,211,"3,00"
102,533,"3,00"
102,168,"1,00"
102,158,"1,00"
102,149,"1,00"
102,40,"2,00"
102,353,"3,00"
102,275,"3,00"
102,78,"2,00"
103,169,"5,00"
103,145,"3,00"
103,209,"1,00"
103,341,"5,00"
103,523,"5,00"
103,403,"1,00"
103,142,"2,00"
103,519,"2,00"
103,204,"5,00"
103,342,"5,00"
103,175,"3,00"
103,198,"1,00"
103,29,"1,00"
103,166,"4,00"
103,144,"3,00"
103,400,"4,00"
103,365,"5,00"
103,198,"1,00"
103,5,"2,00"
103,216,"1,00"
103,75,"3,00"
103,163,"1,00"
103,77,"2,00"
103,135,"2,00"
103,168,"5,00"
103,331,"1,00"
103,333,"4,00"
103,110,"2,00"
103,19,"5,00"
103,244,"2,00"
103,227,"1,00"
103,121,"4,00"
103,511,"4,00"
103,90,"4,00"
103,329,"3,00"
103,515,"3,00"
103,321,"3,00"
104,294,"2,00"
104,265,"2,00"
104,336,"3,00"
104,351,"4,00"
104,199,"4,00"
104,386,"2,00"
104,453,"2,00"
104,473,"2,00"
104,235,"4,00"
104,119,"1,00"
104,313,"4,00"
104,313,"2,00"
104,324,"3,00"
104,524,"3,00"
104,366,"3,00"
104,446,"3,00"
104,316,"1,00"
104,6,"5,00"
104,155,"4,00"
104,367,"2,00"
104,393,"2,00"
104,185,"2,00"
104,35,"1,00"
104,461,"1,00"
104,41,"4,00"
104,315,"2,00"
104,528,"2,00"
104,27,"3,00"
104,291,"5,00"
104,477,"5,00"
104,85,"1,00"
104,308,"5,00"
